 film_id |            title            |                                                            description                                                             | release_year | language_id | rental_duration | rental_rate | length | replacement_cost | rating |       last_update       |                       special_features                       |                                                                                                   fulltext                                                                                                    
     738 | Rocketeer Mother            | A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank                       |         2006 |           1 |               3 |        0.99 |    178 |            27.99 | PG-13  | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'awe':5 'awe-inspir':4 'charact':7 'discov':18 'inspir':6 'mother':2 'must':17 'robot':11 'rocket':1 'shark':23 'studi':8 'sumo':14 'tank':24 'woman':20 'wrestler':15
     739 | Rocky War                   | A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria                                       |         2006 |           1 |               4 |        4.99 |    145 |            17.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'display':7 'explor':13 'fast':5 'fast-pac':4 'mad':18 'must':15 'nigeria':21 'outgun':16 'pace':6 'rocki':1 'scientist':19 'squirrel':10 'war':2
     740 | Rollercoaster Bringing      | A Beautiful Drama of a Robot And a Lumberjack who must Discover a Technical Writer in A Shark Tank                                 |         2006 |           1 |               5 |        2.99 |    153 |            13.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'beauti':4 'bring':2 'discov':14 'drama':5 'lumberjack':11 'must':13 'robot':8 'rollercoast':1 'shark':20 'tank':21 'technic':16 'writer':17
     741 | Roman Punk                  | A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin                                 |         2006 |           1 |               7 |        0.99 |     81 |            28.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'battl':15 'berlin':20 'cow':9 'forens':17 'mad':8 'must':14 'panorama':5 'psychologist':18 'punk':2 'roman':1 'student':12 'thought':4
     742 | Roof Champion               | A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon                                                |         2006 |           1 |               7 |        0.99 |    101 |            25.99 | R      | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'baloon':19 'car':8 'champion':2 'explor':11 'find':14 'lacklustur':4 'monkey':16 'must':13 'reflect':5 'roof':1
     743 | Room Roman                  | A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank                                 |         2006 |           1 |               7 |        0.99 |     60 |            27.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'agent':14 'awe':5 'awe-inspir':4 'compos':10,19 'inspir':6 'must':16 'panorama':7 'roman':2 'room':1 'secret':13 'shark':22 'sink':17 'tank':23
     744 | Roots Remember              | A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin                                                     |         2006 |           1 |               4 |        0.99 |     89 |            23.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'berlin':19 'brilliant':4 'cow':9 'drama':5 'escap':15 'hunter':12,17 'mad':8 'must':14 'rememb':2 'root':1
     745 | Roses Treasure              | A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station                     |         2006 |           1 |               5 |        4.99 |    162 |            23.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'agent':12 'astound':4 'defeat':15 'first':20 'man':21 'monkey':8 'must':14 'panorama':5 'rose':1 'secret':11 'space':22 'station':23 'treasur':2 'woman':17
     746 | Rouge Squad                 | A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia                                   |         2006 |           1 |               3 |        0.99 |    118 |            10.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'astronaut':10 'australia':21 'awe':5 'awe-inspir':4 'conquer':16 'drama':7 'frisbe':13 'inspir':6 'mad':18 'must':15 'roug':1 'scientist':19 'squad':2
     747 | Roxanne Rebel               | A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback                               |         2006 |           1 |               5 |        0.99 |    171 |             9.99 | R      | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'administr':13 'astound':4 'chef':9 'databas':12 'fight':16 'man':18 'must':15 'outback':21 'pastri':8 'rebel':2 'roxann':1 'stori':5
     748 | Rugrats Shakespeare         | A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria                                     |         2006 |           1 |               4 |        0.99 |    109 |            16.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes","Behind the Scenes"} | 'crocodil':8,11 'discov':14 'must':13 'nigeria':19 'rugrat':1 'saga':5 'shakespear':2 'technic':16 'touch':4 'writer':17
     749 | Rules Human                 | A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House                              |         2006 |           1 |               6 |        4.99 |    153 |            19.99 | R      | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'abandon':19 'astronaut':8 'beauti':4 'confront':14 'epistl':5 'fun':20 'hous':21 'human':2 'monkey':16 'must':13 'rule':1 'student':11
     750 | Run Pacific                 | A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention                                    |         2006 |           1 |               3 |        0.99 |    145 |            25.99 | R      | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'cat':8 'chef':12,18 'conquer':15 'convent':22 'must':14 'mysql':21 'pacif':2 'pastri':11,17 'run':1 'tale':5 'touch':4
     751 | Runaway Tenenbaums          | A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House                                        |         2006 |           1 |               6 |        0.99 |    181 |            17.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'abandon':19 'boat':8,16 'documentari':5 'fun':20 'hous':21 'man':11 'meet':14 'must':13 'runaway':1 'tenenbaum':2 'thought':4
     752 | Runner Madigan              | A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback                                    |         2006 |           1 |               6 |        0.99 |    101 |            27.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'crocodil':8 'documentari':5 'madigan':2 'must':13 'outback':19 'outrac':14 'robot':11 'runner':1 'thought':4 'woman':16
     754 | Rushmore Mermaid            | A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank                                                     |         2006 |           1 |               6 |        2.99 |    150 |            17.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'bore':4 'husband':16 'mermaid':2 'moos':11 'must':13 'reach':14 'rushmor':1 'shark':19 'stori':5 'tank':20 'woman':8
     755 | Sabrina Midnight            | A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert                                    |         2006 |           1 |               5 |        4.99 |     99 |            11.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'crocodil':11 'desert':20 'emot':4 'husband':16 'midnight':2 'must':13 'sabrina':1 'sahara':19 'squirrel':8 'stori':5 'succumb':14
     756 | Saddle Antitrust            | A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House                                   |         2006 |           1 |               7 |        2.99 |     80 |            10.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'abandon':20 'antitrust':2 'battl':15 'epistl':5 'feminist':8 'fun':21 'hous':22 'must':14 'saddl':1 'shark':12 'stun':4 'woman':17
     757 | Sagebrush Clueless          | A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan                                               |         2006 |           1 |               4 |        2.99 |    106 |            28.99 | G      | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'ancient':18 'boy':16 'clueless':2 'hunter':11 'insight':4 'japan':19 'kill':14 'lumberjack':8 'must':13 'sagebrush':1 'stori':5
     758 | Saints Bride                | A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico                               |         2006 |           1 |               5 |        2.99 |    125 |            11.99 | G      | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'bride':2 'compos':12 'explor':17 'fate':4 'gulf':20 'mexico':22 'must':14 'pursu':15 'saint':1 'tale':5 'technic':8 'writer':9
     759 | Salute Apollo               | A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China                                 |         2006 |           1 |               4 |        2.99 |     73 |            29.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes","Behind the Scenes"} | 'ancient':21 'apollo':2 'awe':5 'awe-inspir':4 'boy':11 'charact':7 'china':22 'crocodil':19 'feminist':14 'inspir':6 'must':16 'salut':1 'sink':17 'studi':8
     760 | Samurai Lion                | A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon                                                  |         2006 |           1 |               5 |        2.99 |    110 |            21.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'astronaut':13 'baloon':21 'boat':18 'fast':5 'fast-pac':4 'lion':2 'must':15 'pace':6 'pioneer':10 'reach':16 'samurai':1 'stori':7
     761 | Santa Paris                 | A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory                                         |         2006 |           1 |               7 |        2.99 |    154 |            23.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'baloon':20 'car':11 'cow':17 'documentari':5 'emot':4 'factori':21 'mad':16 'moos':8 'must':13 'pari':2 'redeem':14 'santa':1
     762 | Sassy Packer                | A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse                                     |         2006 |           1 |               6 |        0.99 |    154 |            29.99 | G      | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'documentari':7 'dog':10 'fast':5 'fast-pac':4 'find':16 'manhattan':21 'moos':18 'must':15 'pace':6 'packer':2 'penthous':22 'sassi':1 'teacher':13
     763 | Satisfaction Confidential   | A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China                                         |         2006 |           1 |               3 |        4.99 |     75 |            26.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'agent':17 'ancient':19 'butler':11 'china':20 'confidenti':2 'dentist':8 'lacklustur':4 'meet':14 'must':13 'satisfact':1 'secret':16 'yarn':5
     764 | Saturday Lambs              | A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon                                         |         2006 |           1 |               3 |        4.99 |    150 |            28.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'baloon':20 'husband':17 'kill':15 'lamb':2 'mad':8 'moos':12 'must':14 'reflect':5 'saturday':1 'scientist':9 'thought':4
     765 | Saturn Name                 | A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin                                                        |         2006 |           1 |               7 |        4.99 |    182 |            18.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes","Behind the Scenes"} | 'berlin':18 'boy':11 'butler':8 'epistl':5 'fate':4 'must':13 'name':2 'redeem':14 'saturn':1 'teacher':16
     766 | Savannah Town               | A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico               |         2006 |           1 |               5 |        0.99 |     84 |            25.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'administr':14 'agent':20 'astronaut':10 'awe':5 'awe-inspir':4 'chase':17 'databas':13 'gulf':23 'inspir':6 'mexico':25 'must':16 'savannah':1 'secret':19 'tale':7 'town':2
     767 | Scalawag Duck               | A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery                                            |         2006 |           1 |               6 |        4.99 |    183 |            13.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'car':8 'confront':14 'duck':2 'fate':4 'monasteri':19 'must':13 'reflect':5 'scalawag':1 'teacher':11 'waitress':16
     768 | Scarface Bang               | A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory                                               |         2006 |           1 |               3 |        4.99 |    102 |            11.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'baloon':19 'bang':2 'emot':4 'factori':20 'find':14 'girl':11 'must':13 'scarfac':1 'teacher':8,16 'yarn':5
     769 | School Jacket               | A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse                                           |         2006 |           1 |               5 |        4.99 |    151 |            21.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'boy':11 'compos':16 'fight':14 'intrepid':4 'jacket':2 'manhattan':19 'monkey':8 'must':13 'penthous':20 'school':1 'yarn':5
     770 | Scissorhands Slums          | A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies                            |         2006 |           1 |               5 |        2.99 |    147 |            13.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'awe':5 'awe-inspir':4 'canadian':22 'drama':7 'feminist':19 'girl':10 'inspir':6 'meet':17 'must':16 'rocki':23 'scissorhand':1 'slum':2 'technic':13 'writer':14
     788 | Ship Wonderland             | A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback                                               |         2006 |           1 |               5 |        2.99 |    104 |            15.99 | R      | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'escap':14 'explor':16 'frisbe':11 'monkey':8 'must':13 'outback':19 'saga':5 'ship':1 'thrill':4 'wonderland':2
     771 | Scorpion Apollo             | A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House                   |         2006 |           1 |               3 |        4.99 |    137 |            23.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'abandon':22 'apollo':2 'awe':5 'awe-inspir':4 'documentari':7 'fun':23 'hous':24 'husband':14 'inspir':6 'meet':17 'monkey':19 'must':16 'scorpion':1 'technic':10 'writer':11
     772 | Sea Virgin                  | A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat                               |         2006 |           1 |               4 |        2.99 |     80 |            24.99 | PG     | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'boat':25 'chef':15 'documentari':7 'escap':18 'fast':5 'fast-pac':4 'moos':20 'must':17 'pace':6 'pastri':14 'sea':1 'technic':10 'u':24 'u-boat':23 'virgin':2 'writer':11
     773 | Seabiscuit Punk             | A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention                           |         2006 |           1 |               6 |        2.99 |    112 |            28.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'convent':22 'cow':18 'discov':15 'forens':11 'insight':4 'mad':17 'man':8 'must':14 'mysql':21 'psychologist':12 'punk':2 'saga':5 'seabiscuit':1
     774 | Searchers Wait              | A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan                                          |         2006 |           1 |               3 |        2.99 |    182 |            22.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes","Behind the Scenes"} | 'ancient':21 'car':10 'fast':5 'fast-pac':4 'japan':22 'kill':17 'mad':13 'must':16 'pace':6 'scientist':14 'searcher':1 'tale':7 'wait':2 'woman':19
     775 | Seattle Expecations         | A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert                   |         2006 |           1 |               4 |        4.99 |    110 |            18.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'crocodil':8 'desert':22 'expec':2 'insight':4 'meet':15 'must':14 'reflect':5 'sahara':21 'seattl':1 'sumo':11 'technic':17 'wrestler':12 'writer':18
     776 | Secret Groundhog            | A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans                          |         2006 |           1 |               6 |        4.99 |     90 |            11.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'administr':12 'astound':4 'build':15 'cat':8 'databas':11 'groundhog':2 'must':14 'new':20 'orlean':21 'secret':1 'stori':5 'technic':17 'writer':18
     777 | Secretary Rouge             | A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory                                 |         2006 |           1 |               5 |        4.99 |    158 |            10.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'action':5 'action-pack':4 'baloon':22 'compos':14 'cow':11 'discov':17 'factori':23 'mad':10 'must':16 'pack':6 'panorama':7 'robot':19 'roug':2 'secretari':1
     778 | Secrets Paradise            | A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse                                                |         2006 |           1 |               3 |        4.99 |    109 |            24.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'cat':8 'fate':4 'frisbe':11 'girl':16 'kill':14 'manhattan':19 'must':13 'paradis':2 'penthous':20 'saga':5 'secret':1
     779 | Sense Greek                 | A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House                            |         2006 |           1 |               4 |        4.99 |     54 |            23.99 | R      | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'abandon':21 'chef':12 'escap':15 'fun':22 'greek':2 'hous':23 'lumberjack':8 'must':14 'pastri':11 'saga':5 'sens':1 'sumo':17 'taut':4 'wrestler':18
     780 | Sensibility Rear            | A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory                                  |         2006 |           1 |               7 |        4.99 |     98 |            15.99 | PG     | 2013-05-26 14:50:58.951 | {"Behind the Scenes"}                                        | 'baloon':21 'chef':18 'emot':4 'factori':22 'must':14 'pastri':17 'rear':2 'redeem':15 'robot':8 'sensibl':1 'sumo':11 'tale':5 'wrestler':12
     781 | Seven Swarm                 | A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin                                            |         2006 |           1 |               4 |        4.99 |    127 |            15.99 | R      | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'berlin':20 'charact':5 'cow':13 'dog':9 'kill':16 'mad':12 'monkey':18 'must':15 'seven':1 'studi':6 'swarm':2 'unbeliev':4
     782 | Shakespeare Saddle          | A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention                  |         2006 |           1 |               6 |        2.99 |     60 |            26.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'administr':14 'convent':23 'databas':13 'defeat':17 'fast':5 'fast-pac':4 'lumberjack':10 'madman':19 'must':16 'mysql':22 'pace':6 'panorama':7 'saddl':2 'shakespear':1
     783 | Shane Darkness              | A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin                                                   |         2006 |           1 |               5 |        2.99 |     93 |            22.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'action':5 'action-pack':4 'berlin':20 'dark':2 'find':16 'lumberjack':13 'moos':10 'must':15 'pack':6 'saga':7 'shane':1 'woman':18
     784 | Shanghai Tycoon             | A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House                    |         2006 |           1 |               7 |        2.99 |     47 |            20.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'abandon':22 'build':17 'charact':7 'crocodil':11 'fast':5 'fast-pac':4 'fun':23 'hous':24 'husband':19 'lumberjack':14 'must':16 'pace':6 'shanghai':1 'studi':8 'tycoon':2
     785 | Shawshank Bubble            | A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park                              |         2006 |           1 |               6 |        4.99 |     80 |            20.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'abandon':19 'amus':20 'bubbl':2 'butler':16 'confront':14 'lacklustur':4 'monkey':11 'moos':8 'must':13 'park':21 'shawshank':1 'stori':5
     786 | Shepherd Midsummer          | A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon                                               |         2006 |           1 |               7 |        0.99 |    113 |            14.99 | R      | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'baloon':19 'drama':5 'kill':14 'lumberjack':16 'midsumm':2 'must':13 'robot':8 'shepherd':1 'thought':4 'woman':11
     787 | Shining Roses               | A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India            |         2006 |           1 |               4 |        0.99 |    125 |            12.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes","Behind the Scenes"} | 'ancient':22 'astronaut':11 'awe':5 'awe-inspir':4 'challeng':18 'charact':7 'forens':14 'india':23 'inspir':6 'madman':20 'must':17 'psychologist':15 'rose':2 'shine':1 'studi':8
     789 | Shock Cabin                 | A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans                                                 |         2006 |           1 |               7 |        2.99 |     79 |            15.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'cabin':2 'cow':9 'crocodil':12 'fate':4 'husband':17 'mad':8 'meet':15 'must':14 'new':19 'orlean':20 'shock':1 'tale':5
     790 | Shootist Superfly           | A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin                                                  |         2006 |           1 |               6 |        0.99 |     67 |            22.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'berlin':21 'crocodil':10 'fast':5 'fast-pac':4 'must':16 'pace':6 'pioneer':19 'shark':14 'shootist':1 'sink':17 'stori':7 'superfli':2
     791 | Show Lord                   | A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan                                                    |         2006 |           1 |               3 |        4.99 |    167 |            24.99 | PG-13  | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'ancient':18 'butler':16 'fanci':4 'find':14 'girl':11 'japan':19 'lord':2 'must':13 'saga':5 'show':1 'student':8
     792 | Shrek License               | A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat                                             |         2006 |           1 |               7 |        2.99 |    154 |            15.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'agent':9 'boat':21 'fate':4 'feminist':12,17 'find':15 'jet':20 'licens':2 'must':14 'secret':8 'shrek':1 'yarn':5
     793 | Shrunk Divine               | A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon                                |         2006 |           1 |               6 |        2.99 |    139 |            14.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'baloon':21 'battl':16 'charact':5 'divin':2 'fate':4 'hunter':18 'must':15 'shrunk':1 'studi':6 'technic':12 'waitress':9 'writer':13
     794 | Side Ark                    | A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies                                |         2006 |           1 |               5 |        0.99 |     52 |            28.99 | G      | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'ark':2 'canadian':19 'crocodil':8 'feminist':16 'meet':14 'must':13 'panorama':5 'rocki':20 'side':1 'stun':4 'woman':11
     795 | Siege Madre                 | A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft                                    |         2006 |           1 |               7 |        0.99 |    111 |            23.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'abandon':19 'bore':4 'crocodil':11 'frisbe':8 'madr':2 'mine':20 'moos':16 'must':13 'shaft':21 'sieg':1 'tale':5 'vanquish':14
     796 | Sierra Divide               | A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California                                 |         2006 |           1 |               3 |        0.99 |    135 |            12.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'build':16 'california':20 'charact':5 'divid':2 'emot':4 'frisbe':9 'mad':12 'madman':18 'must':15 'scientist':13 'sierra':1 'studi':6
     797 | Silence Kane                | A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon                                   |         2006 |           1 |               7 |        0.99 |     67 |            23.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'baloon':21 'confront':15 'dentist':12 'drama':5 'emot':4 'kane':2 'must':14 'silenc':1 'sumo':8,17 'wrestler':9,18
     798 | Silverado Goldfinger        | A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India                                     |         2006 |           1 |               4 |        4.99 |     74 |            11.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'ancient':19 'challeng':15 'epistl':5 'goldfing':2 'india':20 'man':12 'must':14 'silverado':1 'stun':4 'sumo':8 'waitress':17 'wrestler':9
     799 | Simon North                 | A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank                                |         2006 |           1 |               3 |        0.99 |     51 |            26.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'documentari':5 'face':16 'must':15 'north':2 'pioneer':18 'shark':13,21 'simon':1 'tank':22 'technic':8 'thrill':4 'writer':9
     800 | Sinners Atlantis            | A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft                                     |         2006 |           1 |               7 |        2.99 |    126 |            19.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'abandon':20 'atlanti':2 'boat':11 'display':5 'dog':8 'epic':4 'mad':16 'mine':21 'must':13 'scientist':17 'shaft':22 'sinner':1 'succumb':14
     801 | Sister Freddy               | A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia                                                    |         2006 |           1 |               5 |        4.99 |    152 |            19.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'australia':18 'butler':8 'explor':16 'freddi':2 'must':13 'pursu':14 'saga':5 'sister':1 'stun':4 'woman':11
     802 | Sky Miracle                 | A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House                               |         2006 |           1 |               7 |        2.99 |    132 |            15.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'abandon':20 'drama':5 'epic':4 'explor':12 'fun':21 'hous':22 'mad':8 'miracl':2 'must':14 'scientist':9 'sky':1 'succumb':15 'waitress':17
     803 | Slacker Liaisons            | A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China                                            |         2006 |           1 |               7 |        4.99 |    179 |            29.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'ancient':21 'china':22 'crocodil':19 'fast':5 'fast-pac':4 'liaison':2 'meet':17 'must':16 'pace':6 'shark':11 'slacker':1 'student':14 'tale':7
